X,Y,TIME,EVENT ID
500.3265306,428.5306122,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.3089431,428.4715447,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.291498,428.4129555,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.2741935,428.3548387,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.2570281,428.2971888,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.24,428.24,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.2231076,428.1832669,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.2063492,428.1269841,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.1897233,428.0711462,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.1732283,428.015748,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.1568627,427.9607843,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.140625,427.90625,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.1245136,427.8521401,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.1085271,427.7984496,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0926641,427.7451737,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0769231,427.6923077,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0613027,427.6398467,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0458015,427.5877863,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0304183,427.5361217,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.0151515,427.4848485,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500,427.4339623,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.2244898,184,1653544900,2
548.8125,173.125,1653544903,2
499.9849624,427.3834586,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883,184,1653544900,2
548.8125,173.125,1653544903,2
499.9700375,427.3333333,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
882.7843137,184,1653544901,2
548.8125,173.125,1653544903,2
499.9552239,427.2835821,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
882.5769231,184,1653544901,2
548.8125,173.125,1653544903,2
499.9405204,427.2342007,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
882.3773585,184,1653544901,2
548.8125,173.125,1653544903,2
499.9259259,427.1851852,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
882.1851852,184,1653544901,2
548.8125,173.125,1653544903,2
499.9114391,427.1365314,1653544900,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8970588,427.0882353,1653544900,2
226.9361702,220.1702128,1653544900,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8827839,427.040293,1653544900,2
231.1020408,218.6938776,1653544900,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8686131,426.9927007,1653544900,2
234.9411765,217.3333333,1653544900,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8545455,426.9454545,1653544900,2
238.490566,216.0754717,1653544901,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8405797,426.8985507,1653544900,2
239.8928571,214.7142857,1653544901,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8267148,426.8519856,1653544900,2
241.1525424,213.4915254,1653544901,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.8129496,426.8057554,1653544900,2
242.2903226,212.3870968,1653544902,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.7992832,426.7598566,1653544900,2
243.3230769,211.3846154,1653544902,2
450.2857143,31.25,1653544900,2
882,184,1653544901,2
548.8125,173.125,1653544903,2
499.7857143,426.7142857,1653544900,2
244.2647059,210.4705882,1653544902,2
450.2857143,31.25,1653544900,2
881.8214286,184,1653544901,2
548.8125,173.125,1653544903,2
499.772242,426.6690391,1653544900,2
245.1267606,209.6338028,1653544903,2
450.2857143,31.25,1653544900,2
881.6491228,184,1653544901,2
548.8125,173.125,1653544903,2
499.745583,426.7561837,1653544900,2
245.9189189,208.8648649,1653544903,2
450.2857143,31.25,1653544900,2
881.4827586,184,1653544901,2
548.8125,173.125,1653544903,2
499.7323944,426.7112676,1653544900,2
248.1052632,208.2105263,1653544903,2
450.2857143,31.25,1653544900,2
881.3220339,184,1653544901,2
548.8125,173.125,1653544903,2
499.7192982,426.6666667,1653544900,2
250.1794872,207.5897436,1653544903,2
450.2857143,31.25,1653544900,2
881.1666667,184,1653544902,2
548.8125,173.125,1653544903,2
499.7062937,426.6223776,1653544900,2
252.15,207,1653544903,2
450.2857143,31.25,1653544900,2
881.0163934,184,1653544902,2
548.8125,173.125,1653544903,2
499.6933798,426.5783972,1653544900,2
254.0243902,206.4390244,1653544903,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.6805556,426.5347222,1653544900,2
255.8095238,205.9047619,1653544903,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.6678201,426.4913495,1653544900,2
257.5116279,205.3953488,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.6551724,426.4482759,1653544900,2
259.1363636,204.9090909,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.6426117,426.4054983,1653544900,2
260.6888889,204.4444444,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.630137,426.3630137,1653544900,2
262.173913,204,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
548.8125,173.125,1653544903,2
499.7414966,425.9217687,1653544900,2
263.5957447,203.5744681,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
549.2352941,180.6470588,1653544903,2
500.040404,425.2356902,1653544901,2
264.9583333,203.1666667,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
549.6111111,187.3333333,1653544904,2
500.2140468,424.9498328,1653544901,2
265.3608247,202.9690722,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.2,424.9133333,1653544901,2
265.755102,202.7755102,1653544904,2
450.2857143,31.25,1653544900,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1860465,424.8770764,1653544901,2
266.1414141,202.5858586,1653544904,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1721854,424.8410596,1653544901,2
266.52,202.4,1653544904,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1584158,424.8052805,1653544901,2
266.8910891,202.2178218,1653544904,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1447368,424.7697368,1653544901,2
267.254902,202.0392157,1653544904,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1311475,424.7344262,1653544901,2
267.6116505,201.8640777,1653544904,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1176471,424.6993464,1653544901,2
267.9615385,201.6923077,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.1042345,424.6644951,1653544901,2
268.3047619,201.5238095,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0909091,424.6298701,1653544901,2
268.6415094,201.3584906,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0776699,424.5954693,1653544901,2
268.9719626,201.1962617,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0645161,424.5612903,1653544901,2
269.2962963,201.037037,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0514469,424.5273312,1653544901,2
269.6146789,200.8807339,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0384615,424.4935897,1653544901,2
269.3693694,201.1171171,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0255591,424.4600639,1653544901,2
269.1327434,201.3451327,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500.0127389,424.4267516,1653544901,2
268.9043478,201.5652174,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
500,424.3936508,1653544901,2
269.2068966,201.4137931,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.9873418,424.3607595,1653544901,2
269.5042735,201.2649573,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.9747634,424.3280757,1653544901,2
269.7966102,201.1186441,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.9622642,424.2955975,1653544901,2
270.0840336,200.9747899,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.9498433,424.2633229,1653544901,2
270.3666667,200.8333333,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.8006231,423.9813084,1653544901,2
270.6446281,200.6942149,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7888199,423.9503106,1653544901,2
270.4065041,200.9105691,1653544905,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7770898,423.9195046,1653544901,2
270.176,201.12,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7654321,423.8888889,1653544901,2
269.9527559,201.3228346,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7538462,423.8584615,1653544901,2
269.7364341,201.5193798,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7423313,423.8282209,1653544901,2
269.5267176,201.7099237,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7308869,423.7981651,1653544901,2
269.3233083,201.8947368,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7195122,423.7682927,1653544901,2
269.1259259,202.0740741,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.7082067,423.7386018,1653544901,2
268.6764706,202.3823529,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6969697,423.7090909,1653544901,2
268.2335766,202.6861314,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6858006,423.6797583,1653544902,2
267.7971014,202.9855072,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6746988,423.6506024,1653544902,2
267.3669065,203.2805755,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6636637,423.6216216,1653544902,2
266.9428571,203.5714286,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6526946,423.5928144,1653544902,2
266.5248227,203.858156,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.641791,423.5641791,1653544902,2
266.1126761,204.1408451,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6309524,423.5357143,1653544902,2
265.7062937,204.4195804,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.620178,423.5074184,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.6094675,423.4792899,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5988201,423.4513274,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5882353,423.4235294,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5777126,423.3958944,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5672515,423.3684211,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5568513,423.3411079,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5465116,423.3139535,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5362319,423.2869565,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5260116,423.2601156,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5158501,423.2334294,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.5057471,423.2068966,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.495702,423.1805158,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.4857143,423.1542857,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.4659091,423.2443182,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.4463277,423.3333333,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.4269663,423.4213483,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.4078212,423.5083799,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.3888889,423.5944444,1653544902,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.3701657,423.679558,1653544903,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.3516484,423.7637363,1653544903,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
499.3333333,423.8469945,1653544903,2
265.3055556,204.6944444,1653544906,2
449.1034483,34.27586207,1653544901,2
880.8709677,184,1653544902,2
549.9473684,193.3157895,1653544904,2
496,414,1653544914,2
496,414,1653544914,2
496,414,1653544914,2
500,418,1653544914,2
501.7142857,419.7142857,1653544914,2
502.6666667,420.6666667,1653544914,2
503.2727273,421.2727273,1653544914,2
503.6923077,421.6923077,1653544914,2
10,224,1653544915,2
504,422,1653544914,2
10,224,1653544915,2
504.2352941,422.2352941,1653544914,2
10,224,1653544915,2
504.4210526,422.4210526,1653544914,2
10,224,1653544915,2
504,422,1653544914,2
10,224,1653544915,2
136,204,1653544915,2
503.6190476,421.6190476,1653544914,2
10,224,1653544915,2
136,204,1653544915,2
503.2727273,421.2727273,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
502.9565217,420.9565217,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
502.6666667,420.6666667,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
502.4,420.4,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
502.1538462,420.1538462,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501.9259259,419.9259259,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501.7142857,419.7142857,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501.5172414,419.5172414,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501.3333333,419.3333333,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501.1612903,419.1612903,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
501,419,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
500.8484848,418.8484848,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
500.7058824,418.7058824,1653544915,2
10,224,1653544915,2
136,204,1653544915,2
500.5714286,418.5714286,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
500.4444444,418.4444444,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
500.3243243,418.3243243,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
500.2105263,418.2105263,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
500.5,418.5,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544916,2
500.3902439,418.3902439,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544916,2
500.2857143,418.2857143,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544916,2
500.1860465,418.1860465,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
500.0909091,418.0909091,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
500,418,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.9130435,417.9130435,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.8297872,417.8297872,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.75,417.75,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.6734694,417.6734694,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.6,417.6,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.5294118,417.5294118,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.4615385,417.4615385,1653544915,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.3962264,417.3962264,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.3333333,417.3333333,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.2727273,417.2727273,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.2142857,417.2142857,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.1578947,417.1578947,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.1034483,417.1034483,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499.0508475,417.0508475,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
499,417,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.9508197,416.9508197,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.9032258,416.9032258,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.8571429,416.8571429,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.8125,416.8125,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.7692308,416.7692308,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.7272727,416.7272727,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.6865672,416.6865672,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.6470588,416.6470588,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544917,2
498.6086957,416.6086957,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.5714286,416.5714286,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.5352113,416.5352113,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.5,416.5,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.4657534,416.4657534,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.4324324,416.4324324,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.4,416.4,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
498.3684211,416.3684211,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.3376623,416.3376623,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.3076923,416.3076923,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.278481,416.278481,1653544916,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.25,416.25,1653544917,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.2222222,416.2222222,1653544917,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.195122,416.195122,1653544917,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.1686747,416.1686747,1653544917,2
10,224,1653544915,2
136,204,1653544916,2
304,184,1653544918,2
436,25,1653544919,2
498.1176471,416.7058824,1653544917,2
10,224,1653544915,2
136,204,1653544917,2
304,184,1653544918,2
436,25,1653544919,2
498.0930233,416.6744186,1653544917,2
10,224,1653544915,2
136,204,1653544917,2
304,184,1653544918,2
436,25,1653544919,2
498.0689655,416.6436782,1653544917,2
10,224,1653544915,2
136,204,1653544917,2
304,184,1653544918,2
436,25,1653544919,2
498.0454545,416.6136364,1653544917,2
10,224,1653544915,2
136,204,1653544917,2
304,184,1653544918,2
436,25,1653544919,2
498.2222222,416.7777778,1653544917,2
10,224,1653544915,2
136,204,1653544917,2
304,184,1653544918,2
436,25,1653544919,2
498.3913043,416.9347826,1653544917,2
219.1818182,194.9090909,1653544917,2
436,25,1653544919,2
498.5531915,417.0851064,1653544917,2
217.7941176,195.7647059,1653544917,2
436,25,1653544919,2
498.7083333,417.2291667,1653544917,2
216.4857143,196.5714286,1653544918,2
436,25,1653544919,2
498.8571429,417.3673469,1653544917,2
215.25,197.3333333,1653544918,2
436,25,1653544919,2
499,417.5,1653544917,2
214.0810811,198.0540541,1653544918,2
436,25,1653544919,2
499.1372549,417.627451,1653544917,2
212.9736842,198.7368421,1653544918,2
436,25,1653544919,2
499.2692308,417.75,1653544917,2
211.9230769,199.3846154,1653544918,2
436,25,1653544919,2
499.2692308,417.75,1653544917,2
211.9230769,199.3846154,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.364486,418.2990654,1653544918,2
210.9620253,199.443038,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.4545455,418.8181818,1653544918,2
210.025,199.5,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.539823,419.3097345,1653544918,2
209.1111111,199.5555556,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.2478632,419.1282051,1653544918,2
208.2195122,199.6097561,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
498.9752066,418.9586777,1653544918,2
207.3493976,199.6626506,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.0645161,419.4032258,1653544918,2
206.5,199.7142857,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.1496063,419.8267717,1653544918,2
206.5,199.7142857,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.2307692,420.2307692,1653544918,2
206.5,199.7142857,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
499.3082707,420.6165414,1653544918,2
206.5,199.7142857,1653544918,2
436,25,1653544919,2
536,50,1653544921,1
